x,y,z,Real(Ex),Imag(Ex),Real(Ey),Imag(Ey),Real(Ez),Imag(Ez),Abs(E)
-0.0060000000000000001,-0.0050000000000000001,0.0054000000000000003,9.5383056010958,9.554143028672422,-13.98940370682088,5.1940217522009355,5.171344192932045,13.688100283103912,24.880697154803702
-0.0060000000000000001,-0.0040000000000000001,0.0054000000000000003,8.36470930468489,20.37333775026093,-4.15191415906267,4.778560028417698,15.004146400855609,23.437163401225053,36.0491236714783
-0.0060000000000000001,-0.0030000000000000001,0.0054000000000000003,6.213187631076424,31.669434698522963,-6.187408614778782,2.2874832826500544,13.663358224859653,29.70051778638634,46.40992905142072
-0.0060000000000000001,-0.002,0.0054000000000000003,3.091607193947432,43.47050252723597,-8.222903070494892,-0.20359346311759213,12.484707429022286,34.455263752083795,57.53202004128674
-0.0060000000000000001,-0.001,0.0054000000000000003,5.818794101227834,61.83262790832704,-14.13389545098461,-1.4839033627461635,15.127950028927765,43.546940838619136,78.64027045433765
-0.0060000000000000001,0,0.0054000000000000003,6.516860518980754,61.79218236771794,-11.431755576489698,-6.95493780936757,9.939140953562001,47.87523168031557,80.19117033452375
-0.0060000000000000001,0.001,0.0054000000000000003,9.593752506662117,62.10613454357941,-8.729615701994781,-12.42597225598898,8.21589979767716,52.34485910610125,83.59012080526297
-0.0060000000000000001,0.002,0.0054000000000000003,15.04947006427193,62.774484435911376,-6.0274758274998685,-17.897006702610387,9.958226561273257,56.9558231159762,88.69547802587395
-0.0060000000000000001,0.0030000000000000001,0.0054000000000000003,19.19152583579696,58.514959927836976,-3.635367143618809,-11.245459669435895,13.43143574955147,51.922085736420314,82.51241064362836
-0.0060000000000000001,0.0040000000000000001,0.0054000000000000003,22.351447613317447,48.68506423856244,-3.6547118191777326,-9.81278218373499,15.737698469874848,42.80072750089604,71.12698314089492
-0.0060000000000000001,0.0050000000000000001,0.0054000000000000003,27.681913072267893,36.74224431573448,-3.6740564947366567,-8.380104698034087,16.38265816621239,32.45673985020031,59.34506824386332
-0.0050000000000000001,-0.0050000000000000001,0.0054000000000000003,6.892050371364289,10.409349521226563,-10.587601727447083,14.640707565499394,2.5618950527429822,18.54783726306248,28.859801065362735
-0.0050000000000000001,-0.0040000000000000001,0.0054000000000000003,5.301507975001872,22.043440095915308,-6.959165934629867,14.251112792489373,2.4841622363801195,24.804655055794804,37.24225313880467
-0.0050000000000000001,-0.0030000000000000001,0.0054000000000000003,2.733153399661403,34.15693906943336,-8.509631008585716,11.507550606496238,-2.367142570899122,27.316216916623727,46.1604075539788
-0.0050000000000000001,-0.002,0.0054000000000000003,-4.667647416311534,49.77984200990684,-14.184452076627789,11.527169942790135,-38.74037730076897,45.69451013006609,80.14174330504078
-0.0050000000000000001,-0.001,0.0054000000000000003,-12.858878625282314,54.497029627780925,-9.975166646169452,-6.333241876434705,-38.82788884292344,37.03265083699977,78.44688062663047
-0.0050000000000000001,0,0.0054000000000000003,-23.129910064849177,58.74929089030881,-2.5407969107513146,-13.397381513917516,-38.88437781726929,37.45008506072705,84.18385302054729
-0.0050000000000000001,0.001,0.0054000000000000003,-15.006087712415773,57.244814960556106,-6.030616782481803,-17.381350231117636,-7.623906603720938,37.05091442580296,72.60527112149215
-0.0050000000000000001,0.002,0.0054000000000000003,-11.005173246266645,57.962328220282856,-4.51788969295111,-23.029583535974307,-5.148905045599863,41.53332186092187,76.0463439225435
-0.0050000000000000001,0.0030000000000000001,0.0054000000000000003,-6.574386217996658,52.98944390492398,-0.03177812519092994,-25.63110940374835,-8.798216588153442,42.04527170979063,73.16605761481759
-0.0050000000000000001,0.0040000000000000001,0.0054000000000000003,-1.793667501613231,42.05736545643279,-1.1363946414648334,-23.14196980127072,0.5976590009263608,37.54945016517075,60.985242438596536
-0.0050000000000000001,0.0050000000000000001,0.0054000000000000003,-7.737293334208545,31.86313477971353,-13.212407238948703,-19.444084148639583,8.505270926316626,32.2115154772717,52.32290647918501
-0.0040000000000000001,-0.0050000000000000001,0.0054000000000000003,4.245795141632776,11.264556013780705,-6.297068075275795,23.671729956697256,-0.9707238894903162,21.778859835770763,34.9311022539448
-0.0040000000000000001,-0.0040000000000000001,0.0054000000000000003,2.2383066453188536,23.713542441569686,-8.932751906733053,22.088861506048996,-11.011610954089836,23.37845961622681,42.46012153608419
-0.0040000000000000001,-0.0030000000000000001,0.0054000000000000003,-3.695620390504648,37.20184097242178,-13.131630162643386,19.450010347603616,-35.67255486877656,36.058623754713594,67.23936877312484
-0.0040000000000000001,-0.002,0.0054000000000000003,-10.04436968253508,41.74590046662743,-18.24744782316899,6.86649975446756,-43.55063062502617,26.47444438457572,69.43544752023878
-0.0040000000000000001,-0.001,0.0054000000000000003,-18.1085844159186,46.00185141414421,-15.400585655023706,-10.016253398032866,-43.254468930883505,15.864087961586023,70.03008569946552
-0.0040000000000000001,0,0.0054000000000000003,-28.411665938673185,49.96645251865884,-8.190227772676785,-16.982705202910477,-42.63050001095595,13.4040609479665,75.20897304689352
-0.0040000000000000001,0.001,0.0054000000000000003,-38.26672375528531,53.735677957962935,-0.9798698903298764,-23.94915700778805,-39.54977698895243,14.885047795737556,81.92763274200067
-0.0040000000000000001,0.002,0.0054000000000000003,-37.05981655680523,53.15017200465432,-0.09869737548097555,-28.26048710412779,-16.54395255863354,19.366530587239573,75.13854226115716
-0.0040000000000000001,0.0030000000000000001,0.0054000000000000003,-32.34029827179028,47.463927882010964,0.3302170155110567,-37.81239361962746,-25.45931320999342,25.77300463542936,77.72406251530143
-0.0040000000000000001,0.0040000000000000001,0.0054000000000000003,-21.739017071044128,44.17391012242849,-1.206490320484443,-30.10492793255907,-10.531249919850614,27.865931018606062,64.95459059870674
-0.0040000000000000001,0.0050000000000000001,0.0054000000000000003,-12.275124070706047,33.909670340474705,-6.326109995136698,-28.150512461394804,2.5426888544289157,29.63616606572058,54.93435208269971
-0.0030000000000000001,-0.0050000000000000001,0.0054000000000000003,1.599539911901263,12.119762506334848,-1.1178027503070203,32.28708892579453,-5.4265126337678415,23.381168001228765,42.06279617306259
-0.0030000000000000001,-0.0040000000000000001,0.0054000000000000003,-3.5910331024879465,24.993678317653426,-12.946247986449166,27.742689135133816,-25.878975485585087,31.767295096054355,57.04142373633505
-0.0030000000000000001,-0.0030000000000000001,0.0054000000000000003,-9.044126356359307,29.62595516269329,-17.60012947771079,15.432315084190332,-37.963612400635014,18.70735594180536,57.43357363233345
-0.0030000000000000001,-0.002,0.0054000000000000003,-15.421091948758631,33.71195892334802,-22.254010968972405,3.121941033246838,-44.70407577063565,6.925325903328943,62.65547303099577
-0.0030000000000000001,-0.001,0.0054000000000000003,-23.35829020655489,37.506673200507535,-20.761904497502538,-13.12394460360452,-44.00978362279506,-5.776657139374748,67.27470310968555
-0.0030000000000000001,0,0.0054000000000000003,-33.69342181249718,41.183614147008846,-13.775558468226851,-19.99270857587686,-42.70535680859412,-11.114145390341157,73.26720195874155
-0.0030000000000000001,0.001,0.0054000000000000003,-43.580529712297036,44.6651794282997,-6.789212438951168,-26.861472548149212,-38.94417589231723,-12.510619779916844,79.59294805177268
-0.0030000000000000001,0.002,0.0054000000000000003,-53.019613905954444,47.95136904438006,0.19713359032454747,-33.73023652042156,-32.726240873964365,-9.966080308101908,86.13077596185406
-0.0030000000000000001,0.0030000000000000001,0.0054000000000000003,-45.519070377971865,44.10079892278915,12.278385525552135,-38.76568209373697,-16.416015535820648,5.764349502475801,77.28593911099742
-0.0030000000000000001,0.0040000000000000001,0.0054000000000000003,-27.161797986427047,46.68150179441653,4.039409254704605,-39.05560137061206,-23.5950118381153,17.370862790183992,72.9181332927615
-0.0030000000000000001,0.0050000000000000001,0.0054000000000000003,-16.812954807203546,35.956205901235876,-1.209713109095544,-35.93482855169626,-5.353665339283799,24.64599776096448,59.197858400501076
-0.002,-0.0050000000000000001,0.0054000000000000003,-0.7562767900096471,12.694155507812969,-14.848742601778392,36.579145225143286,-17.687327416067134,27.162943554961377,52.63933524075713
-0.002,-0.0040000000000000001,0.0054000000000000003,-8.911322767973719,17.87584824147589,-17.820250870042777,24.367968796629835,-25.650837225044828,16.284825215728315,47.25968525947496
-0.002,-0.0030000000000000001,0.0054000000000000003,-14.392632322213966,22.05006935296482,-22.01219619204041,12.330731287878907,-36.59786175384576,1.0270353931407588,51.675868890383654
-0.002,-0.002,0.0054000000000000003,-20.79781421498218,25.67801738006861,-26.204141514038046,0.2934937791279921,-42.20071273759748,-12.952845313674166,61.051856491505085
-0.002,-0.001,0.0054000000000000003,-28.607995997191196,29.011494986870826,-26.05912317360594,-15.656315493149606,-41.093832918658144,-27.889584465882557,71.06908200738863
-0.002,0,0.0054000000000000003,-38.97517768632119,32.40077577535887,-19.296788997401478,-22.427391632816715,-39.10894821018377,-36.104533954195844,79.22926170136815
-0.002,0.001,0.0054000000000000003,-37.09695838126808,30.544588675375003,-4.446731017140268,-32.72340378930529,-48.68499860887871,-40.45280458871977,86.0604977874621
-0.002,0.002,0.0054000000000000003,-34.971274525498025,31.63482554905862,7.1462886831275085,-39.245277865919725,-44.603159970640085,-34.34727336947992,83.57146985339709
-0.002,0.0030000000000000001,0.0054000000000000003,-31.767042941822496,30.958271084739742,15.320949660369745,-40.0615579453736,-14.578105381741066,-15.03518949905477,65.15978490697749
