x,y,z,Real(Ex),Imag(Ex),Real(Ey),Imag(Ey),Real(Ez),Imag(Ez),Abs(E)
-0.0040000000000000001,0.0050000000000000001,0.0014,-27.741319480097832,8.452520315063914,29.096547035918185,-6.148893601416612,-115.41880011005019,10.101934333977646,123.08124286112844
-0.0030000000000000001,-0.0050000000000000001,0.0014,1.7300371143718396,9.387333927934232,4.189045453071951,12.030683094136915,-55.90999879600344,17.349163805741874,60.6656571244281
-0.0030000000000000001,-0.0040000000000000001,0.0014,-11.192201422942247,15.826154193497871,-15.996691169130226,14.393730316466463,-67.99145087562474,-14.4208871910953,75.29678286343025
-0.0030000000000000001,-0.0030000000000000001,0.0014,-27.641249344804372,18.811219227696657,-10.537701936345869,6.426383977105823,-49.127437443133125,-46.87691079069876,76.68893063736559
-0.0030000000000000001,-0.002,0.0014,-44.535451937897164,14.767444249514604,-7.169240809004658,-0.1483765418340841,-24.751606938196087,-71.96240516280257,89.68909477293906
-0.0030000000000000001,-0.001,0.0014,-74.87551994535593,-1.9008497883661377,2.842381018494983,-11.590981970369,10.834657116437265,-82.54088171831741,112.6178212343192
-0.0030000000000000001,0,0.0014,-98.0928214635456,-17.45472061642286,5.035983018601085,-30.954621568817686,17.79337721211754,-93.7085808216375,141.45077238434166
-0.0030000000000000001,0.001,0.0014,-186.09158208409002,-89.72524758924688,31.241634690709127,-11.98991301823754,72.51572859283449,-40.35788510156044,225.13947790883827
-0.0030000000000000001,0.002,0.0014,-247.06528398708437,-122.7610602306,75.80390269148032,13.225423304322195,92.89672275557888,-14.282490425941702,301.44065183198427
-0.0030000000000000001,0.0030000000000000001,0.0014,-226.08801735586908,-101.55509546453553,159.8813073603983,60.50674517640077,23.1683887989128,-26.904206607720386,303.1714667223141
-0.0030000000000000001,0.0040000000000000001,0.0014,-98.98983963778844,-18.79148033350119,95.72704975449517,16.818668402968186,-104.80774699038821,-63.56761990600739,186.07565632264712
-0.0030000000000000001,0.0050000000000000001,0.0014,-49.01451115704731,4.242308410998583,30.538563963787745,-13.225827586918276,-100.3945244883579,-18.258696981914053,118.0694137008753
-0.002,-0.0050000000000000001,0.0014,0.3091347160088205,7.123433248034475,5.830612265279804,17.217937532565504,-70.14971067299284,6.413210479536422,73.09858722256297
-0.002,-0.0040000000000000001,0.0014,-8.356274578938276,9.254598133435382,-24.351543747839905,18.863882376004327,-70.48543043156995,-37.60389102828543,86.52495117733113
-0.002,-0.0030000000000000001,0.0014,-19.4651487539512,15.31749091339227,-20.610596769166726,7.775886611763594,-31.752871055170154,-72.86277155860307,86.11624094863251
-0.002,-0.002,0.0014,-45.68304494797884,13.4529202833167,-10.169126237165278,2.4046161239816612,11.999172525438658,-97.69658265681925,109.84405933465588
-0.002,-0.001,0.0014,-66.74582398834433,6.096083318236241,9.01915235796842,-5.078877234648959,98.72252954875134,-88.91117573518518,149.16649210209331
-0.002,0,0.0014,-88.16532459601483,-18.877911499416538,53.12005081865273,3.217847661875627,119.83815563166334,-76.12789353694315,176.4036112607184
-0.002,0.001,0.0014,-110.29940405658172,-41.4657039605189,53.01611559271745,2.4974566314318114,154.75200470407407,-54.09725538883545,208.75105974073372
-0.002,0.002,0.0014,-105.05088592157382,-38.49991120682732,75.05207867757917,11.650115965698413,197.68104964306679,-11.943312137003144,239.80598742414122
-0.002,0.0030000000000000001,0.0014,-80.31078546115663,-19.959844786039582,121.00776453510333,33.49981200747132,165.9366850606604,2.1157638044820573,223.94819502060471
-0.002,0.0040000000000000001,0.0014,-84.07796191150437,-18.300959182246935,99.84366192636273,8.582060919257565,-23.35140827920233,-58.50629874517669,146.33766652558108
-0.002,0.0050000000000000001,0.0014,-43.738109064974765,4.321079492292984,42.434231839732156,-14.853462047240683,-58.75412389738511,-28.004237905743167,90.49457273674507
-0.001,-0.0050000000000000001,0.0014,1.4950045840344397,4.0823077955107525,-0.08716857394652022,20.188598414770816,-81.26302414594984,-2.4868814147383134,83.88296044175443
-0.001,-0.0040000000000000001,0.0014,-8.59917587416252,8.4723636554626,-25.512885881434638,17.48463058415882,-69.5015195060905,-54.57385465142073,94.3986930495262
-0.001,-0.0030000000000000001,0.0014,-14.748162097489349,9.455731987324782,-34.42920403833038,4.167622066399296,-32.091075567474434,-101.12194231655221,112.9829308613506
-0.001,-0.002,0.0014,-62.20329419535428,12.132175351452087,-57.0768874946928,-6.342163045834869,73.42861778149049,-117.01329711762685,162.47555883065056
-0.001,-0.001,0.0014,-62.7777473278308,24.915652427276683,11.88250835167986,7.905323600398011,189.63489641470454,-93.66725994926352,222.4870175223876
-0.001,0,0.0014,-57.82352709802473,11.154538993843214,82.78446131082461,39.520097362338134,182.33151905206014,-100.43139520680839,234.9773119671156
-0.001,0.001,0.0014,-45.66151877837776,-5.332954171733121,61.339717375485755,13.199428568579599,153.01320009738654,-123.29721594639807,211.3420057720732
-0.001,0.002,0.0014,-42.54955019501769,-10.07600170953408,53.305947836445625,-3.1026095952968227,161.0275922771238,-91.31659146332856,197.56453539119724
-0.001,0.0030000000000000001,0.0014,-53.32633028417331,-16.418312625918652,66.2739657854926,-9.577002373250103,121.04989138568166,-70.23740437850952,164.87445279596417
-0.001,0.0040000000000000001,0.0014,-44.09215085236181,-9.583659243196472,58.70642502051995,-19.392132491857488,45.25979153378549,-50.90746566854901,102.46210139863929
-0.001,0.0050000000000000001,0.0014,-26.696924888753546,3.0071887738488634,28.06973605405655,-28.32325901998047,-28.678207683102166,-35.37739574295662,66.22602050526307
0,-0.0050000000000000001,0.0014,-1.2177870403887403,-1.0539867552607378,-3.8523967717504704,24.40474233780301,-84.98685979484405,-6.252848184801373,88.74058119613711
0,-0.0040000000000000001,0.0014,-3.8465022491528487,-3.904995137439961,-32.788758002427265,19.84976011003352,-76.1272258348101,-62.15326668829726,105.62927277830973
0,-0.0030000000000000001,0.0014,0.1651213074236484,0.6614613111997514,-60.214021833074675,3.691998258899389,-22.0811374547506,-112.68508441503565,129.71248572704707
0,-0.002,0.0014,11.086594203102845,-1.6679883603758014,-113.9714680406688,-18.25868517948726,152.04921407923925,-135.425132266693,234.32349395566177
0,-0.001,0.0014,8.4577230896016,-5.628371358662143,-34.46081616117041,14.141130144100373,252.029551901759,-151.80537467993437,296.73978140750603
0,0,0.0014,-0.1257931434379289,-4.093248705841548,62.997952258673536,36.30490353301688,219.67646696394874,-153.45990166904997,277.68912487932965
0,0.001,0.0014,-0.1338574657765932,-1.4476510093642752,65.36521238360328,21.206455050418633,159.7190589632822,-150.85229162873338,230.19780629446035
0,0.002,0.0014,-3.320739555243854,-2.3754161950529884,36.25438482034319,-11.990624191344708,147.47438696928515,-120.93044193101503,194.54483287430207
0,0.0030000000000000001,0.0014,17.517199057388808,14.932955286556762,7.0322390473134035,-48.94202644475676,138.247560045019,-72.94082393512518,165.55171823234085
0,0.0040000000000000001,0.0014,-4.127700852267623,-1.4151894124731754,31.601485618818323,-37.61170138028573,80.48604956022503,-42.77176907665252,103.63282806713634
0,0.0050000000000000001,0.0014,3.9687852343683403,3.0527552671386715,25.042637723494778,-31.698127801245896,-17.59194552854033,-39.14305528233758,59.14922573903373
0.001,-0.0050000000000000001,0.0014,-0.4633707834647538,-4.277701299138398,-7.57337177151658,25.432971770654618,-81.36010537561971,-3.470786848834036,85.75674062163347
0.001,-0.0040000000000000001,0.0014,13.154333686250396,-6.445499048539041,-20.013302084639477,16.432456118779406,-66.40028304070002,-50.94776140044044,88.82460698895248
0.001,-0.0030000000000000001,0.0014,11.435781724491392,-14.107068361632887,-39.02730795434462,5.802950113676919,-22.574115195632704,-98.81150042362727,110.27191288097461
0.001,-0.002,0.0014,54.452868993959754,-15.20275774115993,-54.14944117406494,-5.6714052059604265,68.66215636266968,-112.49526845041443,153.39570639749329
0.001,-0.001,0.0014,58.708863410293695,-25.579380250955243,5.545826936237226,11.746202601986397,176.16618537915508,-90.70579802032414,208.64283231031865
0.001,0,0.0014,57.80632311337717,-12.718935151969262,74.23912370196291,38.349542496138554,198.46742406472444,-108.7138090986,248.38173826712915
0.001,0.001,0.0014,49.904423442751785,11.817418888300157,58.52748303921682,17.07463242789138,166.9501410149452,-106.6375119267125,213.5205394022277
0.001,0.002,0.0014,42.357187975551994,10.738970073057402,46.682611147312194,-1.6694659266504672,159.85300948594988,-89.64261294785223,194.11412326070277
0.001,0.0030000000000000001,0.0014,39.93643563579137,8.621329937557723,57.66025813382111,-6.994660057580343,127.63212564900617,-63.63663256182379,159.31872884270763
0.001,0.0040000000000000001,0.0014,43.71697832704,11.885841764119549,57.588317498692916,-14.356530002506783,47.1934296198925,-53.47440171608345,103.25552349735352
0.001,0.0050000000000000001,0.0014,24.1042427692312,-0.31428137886563334,31.251657635330027,-26.280129670930716,-24.26097983961968,-39.70298833058218,66.43302671033985
0.002,-0.0050000000000000001,0.0014,-0.9650787412585856,-8.639124361344331,0.249009552765269,19.88946175430251,-70.25515336615565,6.841649792641707,73.84993762846412
0.002,-0.0040000000000000001,0.0014,10.870668955570281,-12.274095174131595,-16.935787370435406,15.150236797996008,-66.80158693540709,-34.325567302002014,80.16153698919584
0.002,-0.0030000000000000001,0.0014,17.96891993935413,-15.839251581308982,-19.717939992693783,7.6398414092271025,-35.66828663312293,-70.47548069207312,85.20533057783368
0.002,-0.002,0.0014,50.99894618063887,-11.989915835183865,-23.662056026888173,1.0491264031244114,22.218166034395647,-90.70992910650554,109.67033461852414
0.002,-0.001,0.0014,72.85012166917903,-4.395989958720612,9.573320717399472,5.017753028252253,90.04938774946763,-85.23497107570168,144.28161282114834
0.002,0,0.0014,81.14485857038736,11.525875866937639,36.26756680333245,5.988770112014114,112.05239593965351,-80.22570319854876,164.5005730862828
0.002,0.001,0.0014,101.42195241171605,34.60969633699318,46.80074719443624,6.43158020575827,151.51734334350385,-55.83831128234933,199.47767046509662
0.002,0.002,0.0014,113.93745423845476,45.97605832295268,66.21802147576899,12.418973034600528,190.3080492626706,-12.2377981798886,236.6463944265997
0.002,0.0030000000000000001,0.0014,116.69319655340024,47.2452515078062,144.43919796997702,55.78815980857292,113.14785078720185,-28.49315247770413,231.16814761727886
0.002,0.0040000000000000001,0.0014,86.74898428999019,24.692444749264958,108.54986637421628,26.904115175596665,-22.22081648229442,-64.60683787307333,159.09059114661633
0.002,0.0050000000000000001,0.0014,47.35856216427454,-3.9226247567396344,40.67742086352793,-12.178619853899905,-62.481373000731615,-29.0557881485805,93.85815117450252
0.0030000000000000001,-0.0050000000000000001,0.0014,-1.6915364033621072,-9.113705065106199,2.2786912832374777,12.66947879776641,-54.457973793081166,17.927913228442186,59.487057624019904
0.0030000000000000001,-0.0040000000000000001,0.0014,8.668923605797863,-15.856840402608189,-10.562959059476238,12.444307005733616,-62.31542862387809,-13.999874724124554,68.35375367784052
0.0030000000000000001,-0.0030000000000000001,0.0014,25.86644256575815,-18.930249452619407,-12.776457051869727,7.684435547824348,-51.17432998252801,-42.96230332163331,75.59290413586244
0.0030000000000000001,-0.002,0.0014,43.92269986618976,-17.333346416215036,-4.884268914858504,1.3196494259238882,-27.429847179234425,-66.88057623364756,86.49077414719325
0.0030000000000000001,-0.001,0.0014,79.86072905646373,4.189203957203873,-4.742621679359044,-9.127118407530098,1.1410342898681307,-81.57430115611429,114.70288049740795
0.0030000000000000001,0,0.0014,125.9615302585906,39.4932671107939,13.873317270476122,-12.172257596757142,33.992264640617435,-72.21320863229484,155.36048273492383
0.0030000000000000001,0.001,0.0014,205.16788734912194,98.84898065098356,41.162427263300984,1.2560068981399937,45.59453809229336,-62.82180911510882,244.103149408032
0.0030000000000000001,0.002,0.0014,212.84745985535793,101.78971534592347,69.55896560576488,16.627559405156433,113.16138777323678,3.0192448088730757,271.28348321816253
0.0030000000000000001,0.0030000000000000001,0.0014,221.73449229671226,104.27028156044645,139.3450241093421,57.51506809363508,37.43222723340914,-17.38344313758025,290.63181385318984
0.0030000000000000001,0.0040000000000000001,0.0014,102.47560187702074,25.100406011607916,103.82365932865459,31.440632215992792,-106.27028416025557,-71.26703933413287,198.1704043077406
0.0030000000000000001,0.0050000000000000001,0.0014,42.33024072553886,-6.734457185902027,41.94161796736877,-4.007207645534709,-80.30292034440826,-11.317148792875171,100.94055724507575
0.0040000000000000001,-0.0050000000000000001,0.0014,-2.659763694580306,-9.711701159447706,3.5513334251103545,5.811588361081217,-37.64845286564166,28.155862900251208,48.55858965755255
0.0040000000000000001,-0.0040000000000000001,0.0014,7.247285311715668,-17.67034615132273,-5.549368048569555,8.434696207483897,-57.591992336365806,8.256174971662823,62.062112998050054
0.0040000000000000001,-0.0030000000000000001,0.0014,16.361673980121285,-22.733418650372492,-8.187499627228068,3.9440381592659293,-66.82405970055282,-15.690621836621514,74.69105605489456
0.0040000000000000001,-0.002,0.0014,26.331032883435768,-23.328607276926146,-6.441602848132952,-1.343421213508078,-64.81923842433496,-34.198100420572125,81.55911954089451
0.0040000000000000001,-0.001,0.0014,55.172409189561705,-15.342623442517482,6.11734094744715,-3.930705803592538,-62.66236801564031,-55.27792263082078,101.56024928074753
0.0040000000000000001,0,0.0014,105.15485190783637,17.635846927240387,15.588767656714204,-7.491274402598823,-78.45391518612465,-72.71838042407472,152.02195402428623
0.0040000000000000001,0.001,0.0014,169.13054192107612,62.432508535587,44.8675954201287,6.573147597739343,-100.90494030531622,-84.48280777109689,227.76834175889456
0.0040000000000000001,0.002,0.0014,144.79125789132127,44.66471216562889,34.47770320009409,-4.175571168967522,-152.2065636896165,-101.22309168261884,239.95529710160517
0.0040000000000000001,0.0030000000000000001,0.0014,122.62394275812463,32.08753922610596,63.21581091781281,12.283349378398519,-150.40242470140038,-75.16793543984853,220.1918908757378
0.0040000000000000001,0.0040000000000000001,0.0014,94.35898989044723,14.075774302077727,47.688258933021274,0.8564133092742807,-146.6453978502409,-44.58467810482023,186.733275319461
0.0040000000000000001,0.0050000000000000001,0.0014,44.2814706031986,-10.528186068175183,30.422162407696845,-2.569600602443847,-86.66979424844166,14.0941546444333,103.50893963176723
0.0050000000000000001,-0.0050000000000000001,0.0014,-3.020666767464191,-7.091239406984135,-0.8050401812399949,1.5037519841489106,-22.509340707632017,31.95484075338409,39.876079677381355
0.0050000000000000001,-0.0040000000000000001,0.0014,0.7669564786465841,-14.499828746632456,-3.524570994590138,2.42205473812791,-47.99730577961138,25.439322762277182,56.391690083531195
0.0050000000000000001,-0.0030000000000000001,0.0014,9.069954958908243,-20.953487480572377,-9.990208934978902,1.50757176141839,-68.84010480274158,13.86673098359747,74.52943059731098
0.0050000000000000001,-0.002,0.0014,23.87370628919386,-26.293238729052067,-1.4027873910429278,-4.737766532782523,-82.05849832670799,1.2040170120051283,89.55863611974435
0.0050000000000000001,-0.001,0.0014,36.43917526151043,-26.540537289583696,0.9354264598200359,-8.75629793144235,-95.72655742535001,-15.744239143206187,107.33692865082394
0.0050000000000000001,0,0.0014,52.9633501081698,-21.86098862746048,7.274275239401923,-10.263545704445933,-112.3940046819871,-21.826037123495073,128.64704782507476
0.0050000000000000001,0.001,0.0014,73.05628522217,-12.077659573451697,17.88920816384956,-8.83285786729111,-141.44228370749198,-34.18195882040284,164.4854393168554
0.0050000000000000001,0.002,0.0014,81.51514247079291,-6.249923139622406,19.441147908004652,-9.784407634575182,-160.34131670038073,-35.20002892396198,184.67769961065915
0.0050000000000000001,0.0030000000000000001,0.0014,69.91404990205496,-7.631502020414617,26.870006927592982,-2.514451618798308,-154.88350420900255,-20.12616050963005,173.40269937041435
0.0050000000000000001,0.0040000000000000001,0.0014,41.01622578796483,-14.325140100813064,19.17543911327907,-3.4419787050442814,-118.2843574892564,14.973499726977469,128.38411124477312
0.0050000000000000001,0.0050000000000000001,0.0014,24.85916476155667,-13.548976049195355,5.911483066519491,-3.3381334198752857,-91.9479105118861,34.28855581787941,102.36095397648545
