far field @z=0.015000
freq=27000000000.000000
sampling point=961
x,y,z,realEx,realEy,realEz,imgEx,imgEy,imgEz
-0.000000,0.000000,-0.015000,0.000000,-0.004927,-7.870285,0.000000,0.001349,-3.297126
-0.001568,0.000000,-0.014918,0.587262,-0.004931,-7.984930,-3.841282,0.001370,-2.879593
-0.003119,0.000000,-0.014672,1.098870,-0.004939,-8.313424,-7.568332,0.001432,-1.632743
-0.004635,0.000000,-0.014266,1.469809,-0.004945,-8.811467,-11.061731,0.001533,0.423975
-0.006101,0.000000,-0.013703,1.655141,-0.004936,-9.411848,-14.193996,0.001665,3.251429
-0.007500,0.000000,-0.012990,1.637003,-0.004896,-10.033829,-16.830762,0.001821,6.782760
-0.008817,0.000000,-0.012135,1.427936,-0.004808,-10.595029,-18.836741,0.001991,10.915668
-0.010037,0.000000,-0.011147,1.069598,-0.004656,-11.024243,-20.086012,0.002161,15.507524
-0.011147,0.000000,-0.010037,0.626523,-0.004424,-11.273140,-20.475097,0.002319,20.375286
-0.012135,0.000000,-0.008817,0.175499,-0.004102,-11.324614,-19.936571,0.002453,25.301241
-0.012990,0.000000,-0.007500,-0.207832,-0.003684,-11.195876,-18.450790,0.002552,30.044412
-0.013703,0.000000,-0.006101,-0.462765,-0.003170,-10.935277,-16.053667,0.002610,34.356425
-0.014266,0.000000,-0.004635,-0.554938,-0.002568,-10.613069,-12.839148,0.002626,37.999838
-0.014672,0.000000,-0.003119,-0.482930,-0.001891,-10.307688,-8.955978,0.002604,40.766713
-0.014918,0.000000,-0.001568,-0.278476,-0.001159,-10.090192,-4.599124,0.002552,42.495278
-0.015000,0.000000,0.000000,-0.000069,-0.000395,-10.010004,0.003140,0.002482,43.082986
-0.014918,0.000000,0.001568,0.278861,0.000373,-10.084936,4.605152,0.002410,42.494777
-0.014672,0.000000,0.003119,0.484828,0.001119,-10.297598,8.961288,0.002350,40.765896
-0.014266,0.000000,0.004635,0.559170,0.001817,-10.598948,12.843384,0.002314,37.999042
-0.013703,0.000000,0.006101,0.469891,0.002445,-10.918230,16.056633,0.002310,34.356074
-0.012990,0.000000,0.007500,0.218085,0.002984,-11.177203,18.452465,0.002340,30.044939
-0.012135,0.000000,0.008817,-0.162253,0.003425,-11.305683,19.937092,0.002404,25.303014
-0.011147,0.000000,0.010037,-0.610770,0.003764,-11.255255,20.474719,0.002495,20.378554
-0.010037,0.000000,0.011147,-1.052143,0.004006,-11.008517,20.085045,0.002604,15.512383
-0.008817,0.000000,0.012135,-1.409820,0.004161,-10.582283,18.835492,0.002720,10.922066
-0.007500,0.000000,0.012990,-1.619406,0.004246,-10.024522,16.829488,0.002834,6.790526
-0.006101,0.000000,0.013703,-1.639269,0.004278,-9.406048,14.192876,0.002936,3.260316
