antenna name=patcharray
antenna size=1.500000000000e-02
measurement surface=sphere
freq=27000000000.000000
sampling point=900
sampling space=0.000000000000e+00
#data
x,y,z,realEx,realEy,realEz,imgEx,imgEy,imgEz
-0.000000000000e+00,0.000000000000e+00,-1.500000000000e-01,4.160088477855e-01,-9.881096454335e-03,-5.310572603012e-02,1.230722716719e+00,-7.400407935559e-01,-5.418525210563e-02
-1.621785276359e-02,0.000000000000e+00,-1.491206935732e-01,1.214708210223e+00,1.508880878635e-01,-1.918726463375e-01,7.328262422724e-01,-5.120626149823e-01,-1.454332284147e-01
-3.224556603165e-02,0.000000000000e+00,-1.464930833565e-01,2.080117631242e+00,3.632148466531e-01,-5.109274986792e-01,3.174670399445e-01,-2.172123248618e-01,-1.376356399310e-01
-4.789522952040e-02,0.000000000000e+00,-1.421479756774e-01,2.866387008899e+00,5.968688841145e-01,-1.000584890425e+00,7.292288664158e-02,1.092490918233e-01,-8.402964627284e-02
-6.298336523404e-02,0.000000000000e+00,-1.361363129506e-01,3.443944259268e+00,8.203393174593e-01,-1.601606032658e+00,3.629168913071e-02,4.305046868192e-01,-5.838593171055e-02
-7.733307857655e-02,0.000000000000e+00,-1.285285764251e-01,3.731118887929e+00,1.007939510975e+00,-2.222160323912e+00,1.874242157507e-01,7.156158266504e-01,-1.289553752815e-01
-9.077613227906e-02,0.000000000000e+00,-1.194139598558e-01,3.709363933147e+00,1.144528660736e+00,-2.764359200613e+00,4.626531288760e-01,9.447543707737e-01,-3.375559393191e-01
-1.031549188280e-01,0.000000000000e+00,-1.088993237885e-01,3.418723191615e+00,1.226781958598e+00,-3.149897377129e+00,7.799205096342e-01,1.111166808908e+00,-6.917595851213e-01
-1.143243082691e-01,0.000000000000e+00,-9.710794271727e-02,2.938233597620e+00,1.261321609993e+00,-3.335959894359e+00,1.063602643233e+00,1.219972483355e+00,-1.170988103878e+00
-1.241533497235e-01,0.000000000000e+00,-8.417805980436e-02,2.360704792454e+00,1.260973666887e+00,-3.317928384162e+00,1.260067042120e+00,1.284789624886e+00,-1.741181898300e+00
-1.325268066669e-01,0.000000000000e+00,-7.026126610497e-02,1.771124379835e+00,1.240651435201e+00,-3.121291518843e+00,1.340999389043e+00,1.323528203692e+00,-2.370510064979e+00
-1.393465079725e-01,0.000000000000e+00,-5.552072330099e-02,1.234006447099e+00,1.214003005116e+00,-2.788651076229e+00,1.296994655343e+00,1.354505656469e+00,-3.040366934996e+00
-1.445324988779e-01,0.000000000000e+00,-4.012925077938e-02,7.900741642313e-01,1.191338079072e+00,-2.367837975730e+00,1.126444000552e+00,1.393551556202e+00,-3.749524639824e+00
-1.480239783812e-01,0.000000000000e+00,-2.426729948291e-02,4.591403179286e-01,1.178792316425e+00,-1.904842357216e+00,8.242994325853e-01,1.452239860001e+00,-4.512380068384e+00
-1.497800120777e-01,0.000000000000e+00,-8.120836287813e-03,2.448713261157e-01,1.178366330031e+00,-1.442260592846e+00,3.733304705113e-01,1.537015543847e+00,-5.353485508681e+00
-1.497800120777e-01,0.000000000000e+00,8.120836287813e-03,1.378761211887e-01,1.188401467957e+00,-1.021652206485e+00,-2.613347835437e-01,1.648837623800e+00,-6.300127165194e+00
