antenna name=patcharray
antenna size=1.500000000000e-02
measurement surface=plane
freq=27000000000.000000
sampling point=4096
sampling space=2.500000000000e-03
#data
x,y,z,realEx,realEy,realEz,imgEx,imgEy,imgEz
-5.250000000000e-01,-5.250000000000e-01,1.000000000000e-01,3.675349102148e-02,-7.967823154874e-02,-2.040334991984e-01,2.506185994527e-01,-2.998653420738e-01,-2.037639977894e-01
-5.250000000000e-01,-5.083333333333e-01,1.000000000000e-01,-1.572647031308e-02,-1.234116991587e-02,-1.349128190289e-01,2.397317891808e-01,-3.127907176206e-01,-2.728180990439e-01
-5.250000000000e-01,-4.916666666667e-01,1.000000000000e-01,-3.509668003987e-02,2.051483083926e-02,-7.769895667244e-02,2.228300752862e-01,-3.136958146803e-01,-3.123684816738e-01
-5.250000000000e-01,-4.750000000000e-01,1.000000000000e-01,-2.466294689901e-02,1.514842341475e-02,-4.936592091747e-02,2.079685342262e-01,-3.137335840525e-01,-3.375734691797e-01
-5.250000000000e-01,-4.583333333333e-01,1.000000000000e-01,1.136638508309e-02,-3.033697422279e-02,-6.106439152844e-02,1.917536253830e-01,-3.106260049442e-01,-3.572351876507e-01
-5.250000000000e-01,-4.416666666667e-01,1.000000000000e-01,6.587648767717e-02,-1.140216058368e-01,-1.221822028894e-01,1.611818741431e-01,-2.864578335619e-01,-3.660466180676e-01
-5.250000000000e-01,-4.250000000000e-01,1.000000000000e-01,1.209815722094e-01,-2.180618737841e-01,-2.360124222102e-01,9.927022282097e-02,-2.100576631356e-01,-3.375646317920e-01
-5.250000000000e-01,-4.083333333333e-01,1.000000000000e-01,1.408085406324e-01,-2.904356080846e-01,-3.800275610801e-01,9.943661465801e-04,-5.553629613550e-02,-2.230942917118e-01
-5.250000000000e-01,-3.916666666667e-01,1.000000000000e-01,8.329920524827e-02,-2.450074584839e-01,-4.720169660053e-01,-9.915713434296e-02,1.504580942812e-01,2.250436155150e-02
-5.250000000000e-01,-3.750000000000e-01,1.000000000000e-01,-4.640498636277e-02,-3.023601470546e-02,-3.603281994936e-01,-1.166584553137e-01,2.773761937514e-01,3.578532756196e-01
-5.250000000000e-01,-3.583333333333e-01,1.000000000000e-01,-1.309969776661e-01,2.261229264665e-01,5.929182942153e-02,7.452275526968e-03,1.501233610456e-01,5.435874087286e-01
-5.250000000000e-01,-3.416666666667e-01,1.000000000000e-01,-1.865320034095e-02,2.041655808049e-01,5.445892994498e-01,1.453461110465e-01,-1.711716883167e-01,2.263741932022e-01
-5.250000000000e-01,-3.250000000000e-01,1.000000000000e-01,1.666119072353e-01,-1.517840449453e-01,4.191031289216e-01,3.173018320022e-02,-2.186359604119e-01,-4.796372252220e-01
-5.250000000000e-01,-3.083333333333e-01,1.000000000000e-01,2.275468620372e-02,-2.063679832156e-01,-4.512561303212e-01,-1.965997473434e-01,1.784178284956e-01,-5.200816496418e-01
-5.250000000000e-01,-2.916666666667e-01,1.000000000000e-01,-2.278893160631e-01,2.442847953620e-01,-5.342789997566e-01,2.508684286838e-02,1.526375316448e-01,5.188701893094e-01
-5.250000000000e-01,-2.750000000000e-01,1.000000000000e-01,1.266485950364e-01,2.186637462914e-02,6.902375095926e-01,2.292758492098e-01,-3.118150536304e-01,4.155116066988e-01
-5.250000000000e-01,-2.583333333333e-01,1.000000000000e-01,1.373547896117e-01,-2.841976611118e-01,6.417242255172e-02,-2.605124658705e-01,1.971895163173e-01,-8.688560837990e-01
-5.250000000000e-01,-2.416666666667e-01,1.000000000000e-01,-3.117499991398e-01,3.848974836056e-01,-7.703350852504e-01,9.470446500210e-02,3.676660985976e-02,5.411074548227e-01
