far field @z=0.050000
freq=27000000000.000000
sampling point=961
x,y,z,realEx,realEy,realEz,imgEx,imgEy,imgEz
-0.000000,0.000000,-0.050000,1.590204,-0.688713,-0.518571,3.836005,-1.735760,-0.325194
-0.005226,0.000000,-0.049726,3.353036,-0.081223,-0.920500,2.071125,-1.286866,-0.624367
-0.010396,0.000000,-0.048907,5.380974,0.714770,-1.643097,0.476792,-0.734239,-0.552872
-0.015451,0.000000,-0.047553,7.399762,1.595824,-2.728266,-0.625859,-0.122733,-0.243115
-0.020337,0.000000,-0.045677,9.106875,2.453211,-4.123063,-1.044720,0.500143,0.081215
-0.025000,0.000000,-0.043301,10.241692,3.195183,-5.679605,-0.763759,1.090282,0.176273
-0.029389,0.000000,-0.040451,10.648701,3.762840,-7.186319,0.068369,1.612791,-0.147683
-0.033457,0.000000,-0.037157,10.311250,4.136099,-8.421024,1.198685,2.046546,-0.978005
-0.037157,0.000000,-0.033457,9.344946,4.329891,-9.206329,2.351159,2.386469,-2.293028
-0.040451,0.000000,-0.029389,7.956469,4.383590,-9.447502,3.296644,2.642899,-3.993535
-0.043301,0.000000,-0.025000,6.386249,4.347944,-9.142173,3.889613,2.838239,-5.954027
-0.045677,0.000000,-0.020337,4.856294,4.273329,-8.364382,4.067089,3.001802,-8.071640
-0.047553,0.000000,-0.015451,3.537377,4.201562,-7.235300,3.819859,3.164133,-10.296846
-0.048907,0.000000,-0.010396,2.538333,4.161772,-5.895294,3.152283,3.351907,-12.640935
-0.049726,0.000000,-0.005226,1.910464,4.169493,-4.487479,2.044954,3.584005,-15.164037
-0.050000,0.000000,0.000000,1.655769,4.227607,-3.155118,0.428355,3.868869,-17.950962
-0.049726,0.000000,0.005226,1.729178,4.327797,-2.048197,-1.829729,4.202900,-21.080820
-0.048907,0.000000,0.010396,2.029941,4.451665,-1.330270,-4.922334,4.569709,-24.593371
-0.047553,0.000000,0.015451,2.383817,4.571274,-1.175731,-9.085373,4.940222,-28.453605
-0.045677,0.000000,0.020337,2.524070,4.649559,-1.749602,-14.560598,5.274011,-32.517782
-0.043301,0.000000,0.025000,2.084323,4.641568,-3.166758,-21.537563,5.522344,-36.508712
-0.040451,0.000000,0.029389,0.618409,4.497824,-5.435221,-30.078308,5.633350,-40.012682
-0.037157,0.000000,0.033457,-2.340930,4.170931,-8.397767,-40.038293,5.559214,-42.511351
-0.033457,0.000000,0.037157,-7.183205,3.625737,-11.694461,-51.007234,5.264543,-43.455680
-0.029389,0.000000,0.040451,-14.096629,2.851893,-14.770932,-62.297961,4.734390,-42.375128
-0.025000,0.000000,0.043301,-22.952849,1.875825,-16.948551,-73.004346,3.980069,-38.998190
-0.020337,0.000000,0.045677,-33.242330,0.767793,-17.553079,-82.129694,3.041202,-33.348051
-0.015451,0.000000,0.047553,-44.096160,-0.360296,-16.073774,-88.760725,1.983266,-25.777894
-0.010396,0.000000,0.048907,-54.405901,-1.368717,-12.306711,-92.241111,0.890908,-16.927138
-0.005226,0.000000,0.049726,-63.019535,-2.114196,-6.434360,-92.293824,-0.141914,-7.606844
-0.000000,0.000000,0.050000,-68.962749,-2.479345,0.988448,-89.057233,-1.023607,1.352287
-0.000000,-0.000000,-0.050000,1.590204,-0.688713,-0.518571,3.836005,-1.735760,-0.325194
-0.005112,-0.001087,-0.049726,3.202224,-0.281283,-0.843965,2.241928,-1.290569,-0.648932
-0.010168,-0.002161,-0.048907,5.225988,0.257082,-1.526279,0.914100,-0.772114,-0.653037
-0.015113,-0.003212,-0.047553,7.319664,0.866541,-2.643465,0.125133,-0.192963,-0.473819
-0.019892,-0.004228,-0.045677,9.090347,1.480599,-4.140312,0.009631,0.424167,-0.326382
-0.024454,-0.005198,-0.043301,10.199820,2.040618,-5.830788,0.523561,1.049098,-0.431386
-0.028747,-0.006110,-0.040451,10.454943,2.506946,-7.447214,1.466287,1.651003,-0.940323
-0.032725,-0.006956,-0.037157,9.849941,2.863077,-8.717593,2.553542,2.206830,-1.891598
-0.036345,-0.007725,-0.033457,8.548779,3.112430,-9.440198,3.507889,2.707687,-3.213505
-0.039567,-0.008410,-0.029389,6.821165,3.270457,-9.527866,4.129752,3.160503,-4.767259
-0.042355,-0.009003,-0.025000,4.962053,3.356174,-9.010745,4.326489,3.584580,-6.406775
-0.044679,-0.009497,-0.020337,3.224911,3.386488,-8.005378,4.098619,4.004944,-8.029653
